Item_Store_ID,Item_Store_Returns
FDC50_BABATUNJI027,6229.677503945106
FDC50_BABATUNJI035,4933.466808780109
FDC50_BABATUNJI045,4307.346648101018
FDC51_BABATUNJI035,5694.191447371007
FDC51_BABATUNJI045,4901.7927613397715
FDC53_BABATUNJI018,3883.0670454993165
FDC53_BABATUNJI027,6803.788857256437
FDC53_BABATUNJI035,4651.451988571727
FDC56_BABATUNJI035,5093.799177433664
FDC57_BABATUNJI013,6964.683134377628
FDC58_BABATUNJI017,4648.921593178689
FDC58_BABATUNJI018,4088.24368675011
FDC58_BABATUNJI027,6480.382553840811
FDC58_BABATUNJI035,4582.6943745207245
FDC59_BABATUNJI017,4987.381058112787
FDC59_BABATUNJI018,3828.553226220268
FDC59_BABATUNJI027,6229.16733503347
FDC59_BABATUNJI035,4971.282696135254
FDC59_BABATUNJI045,4721.84356879206
FDC59_BABATUNJI049,4853.05724029281
FDC60_BABATUNJI017,4466.867492182907
FDC60_BABATUNJI019,2307.3442158371017
FDC60_BABATUNJI046,3992.8042235633125
FDD02_BABATUNJI045,4928.087197831536
FDD03_BABATUNJI013,7325.109315167631
FDD03_BABATUNJI018,7882.3847224673555
FDD03_BABATUNJI046,7707.702106683035
FDD05_BABATUNJI027,7756.981880081803
FDD05_BABATUNJI045,5536.302915954533
FDD08_BABATUNJI017,4622.161411726478
FDD08_BABATUNJI018,4153.382067355352
FDD08_BABATUNJI027,6473.37744368473
FDD08_BABATUNJI035,4342.076409789885
FDD08_BABATUNJI049,4243.311108293383
FDD09_BABATUNJI013,6680.328900441526
FDD10_BABATUNJI010,2209.9107621951157
FDD10_BABATUNJI013,6773.744431936155
FDD11_BABATUNJI013,7530.473813595198
FDD11_BABATUNJI018,7501.464873129138
FDD14_BABATUNJI013,6945.491653488284
FDD16_BABATUNJI019,2710.632242678314
FDD16_BABATUNJI035,4670.296208294081
FDD16_BABATUNJI046,4062.2507950355484
FDD17_BABATUNJI010,4904.39617699651
FDD17_BABATUNJI013,7436.533669733384
FDD17_BABATUNJI046,8111.123669762154
FDD17_BABATUNJI049,8903.29719227858
FDD20_BABATUNJI027,7899.773542457939
FDD21_BABATUNJI035,4874.025424349023
FDD26_BABATUNJI010,3486.1777397798805
FDD28_BABATUNJI017,4668.8247090809655
FDD28_BABATUNJI027,5917.150500889983
FDD28_BABATUNJI046,4407.145872872875
FDD28_BABATUNJI049,4527.228488465148
FDD29_BABATUNJI010,4828.575041980264
FDD29_BABATUNJI013,7549.714430415803
FDD29_BABATUNJI018,8292.105485053255
FDD29_BABATUNJI046,8402.085711530513
FDD29_BABATUNJI049,9284.157670495402
FDD32_BABATUNJI017,5019.865571432451
FDD32_BABATUNJI018,3962.310186989038
FDD33_BABATUNJI013,7879.986443713011
FDD33_BABATUNJI018,7811.976235855124
FDD35_BABATUNJI027,7527.537064262231
FDD35_BABATUNJI035,5307.5013647247
FDD35_BABATUNJI045,5196.951877698508
FDD36_BABATUNJI027,7673.037061849104
FDD38_BABATUNJI017,5432.042900318304
FDD38_BABATUNJI019,2082.679100379253
FDD38_BABATUNJI027,7475.162493173839
FDD38_BABATUNJI035,5369.126386427365
FDD38_BABATUNJI045,4995.508065851374
FDD39_BABATUNJI013,7136.343324812448
FDD39_BABATUNJI018,7261.447128178817
FDD39_BABATUNJI046,7669.999868543458
FDD40_BABATUNJI013,7038.260114488041
FDD41_BABATUNJI017,5146.585709145673
FDD41_BABATUNJI027,7395.961323483544
FDD41_BABATUNJI045,4844.884808609906
FDD44_BABATUNJI013,7422.018391750591
FDD44_BABATUNJI018,8061.364504383421
FDD44_BABATUNJI046,7918.919816934871
FDD44_BABATUNJI049,9152.663125448635
FDD45_BABATUNJI018,4564.56631402677
FDD45_BABATUNJI035,4842.01696204301
FDD45_BABATUNJI045,4818.543968180727
FDD47_BABATUNJI013,7244.223558486519
FDD48_BABATUNJI045,5015.304455500617
FDD50_BABATUNJI013,6561.450442261766
FDD51_BABATUNJI019,2684.087566275899
FDD51_BABATUNJI027,6021.875884418528
FDD51_BABATUNJI035,4580.580280634897
FDD51_BABATUNJI045,4180.254496987112
FDD51_BABATUNJI049,4050.7559751937665
FDD52_BABATUNJI027,7632.668428381849
FDD52_BABATUNJI035,4788.213158475126
FDD53_BABATUNJI017,4764.574059588105
FDD53_BABATUNJI019,2870.4867800903608
FDD53_BABATUNJI027,5937.35765902568
FDD53_BABATUNJI049,4252.42047308984
FDD57_BABATUNJI017,4796.383288248683
FDD57_BABATUNJI027,6626.093203776008
FDD57_BABATUNJI035,4662.57519140638
FDD58_BABATUNJI018,4178.382038408921
FDD58_BABATUNJI019,2155.739941147447
FDD58_BABATUNJI035,4672.95221442991
FDD58_BABATUNJI045,4782.327373916377
FDD59_BABATUNJI017,4882.891157529468
FDD59_BABATUNJI027,6353.675503385207
FDD59_BABATUNJI045,4798.202038243757
FDD59_BABATUNJI046,4573.07769515357
FDE02_BABATUNJI017,4949.079026748477
FDE02_BABATUNJI019,2169.638091618973
FDE02_BABATUNJI027,6319.896498192481
FDE04_BABATUNJI010,3755.4903977109843
FDE04_BABATUNJI013,6664.975082590141
FDE09_BABATUNJI019,2059.3647313233273
FDE09_BABATUNJI027,7315.456655821294
FDE09_BABATUNJI045,4585.2683856839485
FDE10_BABATUNJI027,8692.340205812172
FDE11_BABATUNJI010,3600.853306768153
FDE11_BABATUNJI013,7230.477692490414
FDE14_BABATUNJI018,3872.1292396586264
FDE14_BABATUNJI035,4778.396903854247
FDE14_BABATUNJI045,4579.015350563196
FDE16_BABATUNJI010,4367.6254425813295
FDE20_BABATUNJI013,6327.990941209739
FDE21_BABATUNJI027,7917.505235159215
FDE21_BABATUNJI045,5192.364681150696
FDE23_BABATUNJI017,4892.737739312661
FDE23_BABATUNJI018,3879.8556625096526
FDE23_BABATUNJI035,4849.848225536634
FDE23_BABATUNJI045,4612.717815928199
FDE23_BABATUNJI046,4696.961117209524
FDE28_BABATUNJI010,4871.694925695353
FDE28_BABATUNJI013,7191.782901517023
FDE28_BABATUNJI049,8528.350121970536
FDE29_BABATUNJI018,4569.366689273748
FDE29_BABATUNJI027,6149.3010323888075
FDE29_BABATUNJI045,4758.8181026649345
FDE29_BABATUNJI046,4671.391342325752
FDE29_BABATUNJI049,4351.1302801174315
FDE32_BABATUNJI017,4662.37013219794
FDE32_BABATUNJI018,3926.4205793053716
FDE32_BABATUNJI027,6275.46560143063
FDE32_BABATUNJI035,4378.7047935221435
FDE32_BABATUNJI046,3999.398139117899
FDE33_BABATUNJI017,4630.350274959331
FDE33_BABATUNJI019,2634.7022891208962
FDE33_BABATUNJI027,6807.399978358616
FDE33_BABATUNJI045,4520.4944807608845
FDE33_BABATUNJI049,4773.189105507532
FDE34_BABATUNJI010,2939.4587297141875
FDE35_BABATUNJI027,6676.8112829089105
FDE35_BABATUNJI045,4398.710134923016
FDE35_BABATUNJI049,4385.272257594102
FDE39_BABATUNJI035,4543.226480484429
FDE39_BABATUNJI045,4509.5669026046435
FDE40_BABATUNJI017,4923.8964299665695
FDE40_BABATUNJI018,4045.900572729083
FDE40_BABATUNJI019,2772.5960326447475
FDE40_BABATUNJI027,6478.749379699036
FDE40_BABATUNJI045,4433.495060028657
FDE41_BABATUNJI017,4800.136778063028
FDE41_BABATUNJI019,2582.785183322713
FDE41_BABATUNJI035,4832.108499342152
FDE41_BABATUNJI045,4541.453472398511
FDE41_BABATUNJI046,4414.537974793275
FDE41_BABATUNJI049,4658.469161029674
FDE44_BABATUNJI017,4524.090808079078
FDE44_BABATUNJI035,4357.097569398909
FDE44_BABATUNJI045,4587.236522120733
FDE44_BABATUNJI046,3853.9224281886163
FDE45_BABATUNJI013,6436.715282878475
FDE51_BABATUNJI017,4560.2985430857725
FDE51_BABATUNJI019,2763.6104293978933
FDE51_BABATUNJI027,6454.34564005195
FDE51_BABATUNJI035,4392.070585198147
FDE51_BABATUNJI046,4073.9148627086784
FDE52_BABATUNJI027,6623.955096490406
FDE53_BABATUNJI017,5168.961128058253
FDE53_BABATUNJI027,7647.857766193358
FDE53_BABATUNJI045,4715.676539404705
FDE56_BABATUNJI017,4865.861730372291
FDE56_BABATUNJI019,2721.800319681975
FDE56_BABATUNJI027,6909.348805396312
FDE56_BABATUNJI035,4678.561948682701
FDE57_BABATUNJI027,8287.210729149681
FDE58_BABATUNJI027,8140.885802094055
FDE59_BABATUNJI017,4593.451706914138
FDE59_BABATUNJI018,4224.700323640844
FDE59_BABATUNJI035,4389.5981070713115
FDE59_BABATUNJI049,4645.20899408317
FDF02_BABATUNJI017,4540.686452705324
FDF02_BABATUNJI018,3863.7137127307637
FDF04_BABATUNJI013,7344.898486935496
FDF04_BABATUNJI018,7348.536670922293
FDF04_BABATUNJI046,7426.7132694494
FDF04_BABATUNJI049,7835.455818425243
FDF05_BABATUNJI013,7477.7999475975375
FDF05_BABATUNJI018,8384.529102727414
FDF05_BABATUNJI035,10459.622677970165
FDF05_BABATUNJI045,9982.540893536494
FDF05_BABATUNJI046,7907.0941059703155
FDF05_BABATUNJI049,8425.382082392705
FDF08_BABATUNJI018,3936.3629174959733
FDF08_BABATUNJI035,4348.380074293852
FDF08_BABATUNJI045,4544.046926972057
FDF08_BABATUNJI046,4544.62208024315
FDF09_BABATUNJI018,4152.68662625722
FDF09_BABATUNJI027,6633.394505096888
FDF09_BABATUNJI035,4487.031275161919
FDF09_BABATUNJI045,4371.871417332584
FDF09_BABATUNJI049,4117.36005104335
FDF11_BABATUNJI018,7601.729033319403
FDF11_BABATUNJI049,8677.702160339899
FDF20_BABATUNJI010,3936.8934235509605
FDF20_BABATUNJI013,7227.860798407978
FDF20_BABATUNJI046,7568.103772895491
FDF21_BABATUNJI010,3496.8670381036927
FDF21_BABATUNJI013,6586.919154493365
FDF22_BABATUNJI010,4716.596183860972
FDF22_BABATUNJI013,7421.144280609278
FDF22_BABATUNJI046,8056.1593236660265
FDF24_BABATUNJI017,4774.289843686662
FDF24_BABATUNJI018,3734.511161171444
FDF24_BABATUNJI027,6504.584598070655
FDF24_BABATUNJI035,4849.7686099000675
FDF24_BABATUNJI049,4128.615468576631
FDF28_BABATUNJI027,8040.986041575052
FDF29_BABATUNJI027,8813.211593299777
FDF32_BABATUNJI010,3901.6559930752715
FDF32_BABATUNJI013,6711.91247965231
FDF32_BABATUNJI046,7258.775752961426
FDF33_BABATUNJI027,7415.3895688280145
FDF33_BABATUNJI035,5035.133475698226
FDF33_BABATUNJI045,4417.242654482112
FDF34_BABATUNJI010,3810.063041092799
FDF35_BABATUNJI017,5065.4240037743175
FDF35_BABATUNJI035,5006.438561645995
FDF35_BABATUNJI045,4755.065222634204
FDF38_BABATUNJI046,4066.6264353663264
FDF39_BABATUNJI013,7537.570512005403
FDF39_BABATUNJI018,7654.371019438211
FDF39_BABATUNJI045,9746.647790765819
FDF39_BABATUNJI046,7963.933355426152
FDF41_BABATUNJI018,7622.303025125824
FDF41_BABATUNJI046,7848.368116741192
FDF41_BABATUNJI049,8414.967368289432
FDF44_BABATUNJI027,8411.950045803376
FDF45_BABATUNJI017,5271.969622200927
FDF45_BABATUNJI018,3900.724080772382
FDF45_BABATUNJI045,4460.749743122651
FDF45_BABATUNJI049,4721.169378687196
FDF46_BABATUNJI027,6978.292022400686
FDF46_BABATUNJI035,4840.802851187035
FDF46_BABATUNJI045,4901.160304732611
FDF47_BABATUNJI013,7397.261939356386
FDF47_BABATUNJI046,7737.587000949072
FDF52_BABATUNJI010,3018.606938714625
FDF52_BABATUNJI013,6717.338122810368
FDF53_BABATUNJI013,6963.572403473173
FDF56_BABATUNJI010,3214.7344780169956
FDF56_BABATUNJI013,6741.390526578383
FDF58_BABATUNJI027,6525.307035988189
FDF58_BABATUNJI046,4400.870152407157
FDG08_BABATUNJI013,6269.1082888186365
FDG09_BABATUNJI010,3765.6067469466743
FDG09_BABATUNJI013,6872.680295413824
FDG10_BABATUNJI018,3972.165538615847
FDG10_BABATUNJI019,3097.784720040657
FDG10_BABATUNJI027,6992.024822065094
FDG10_BABATUNJI035,4626.496932673307
FDG10_BABATUNJI045,4610.102009798537
FDG12_BABATUNJI027,9053.461825402374
FDG12_BABATUNJI045,5017.36935204276
FDG16_BABATUNJI013,7289.709416302362
FDG16_BABATUNJI046,8361.158316415731
FDG17_BABATUNJI018,7834.542697612371
FDG17_BABATUNJI049,8830.380264698317
FDG20_BABATUNJI010,2592.8459636658354
FDG22_BABATUNJI017,4783.022081644076
FDG22_BABATUNJI027,6408.340314004079
FDG22_BABATUNJI035,4709.993820473315
FDG22_BABATUNJI046,4286.604353869417
FDG24_BABATUNJI017,5076.737062609036
FDG24_BABATUNJI018,3926.082585094376
FDG24_BABATUNJI027,6434.718597604186
FDG24_BABATUNJI035,4462.048687246944
FDG24_BABATUNJI045,4327.290881638777
FDG24_BABATUNJI046,4159.21299523762
FDG24_BABATUNJI049,4224.5380097739435
FDG26_BABATUNJI013,7372.746677542296
FDG26_BABATUNJI018,8691.650798641434
FDG26_BABATUNJI049,8703.338278458785
FDG28_BABATUNJI046,7922.165212186754
FDG29_BABATUNJI017,4394.267091368865
FDG29_BABATUNJI027,5917.150500889983
FDG29_BABATUNJI035,4304.667757238337
FDG29_BABATUNJI046,4097.095071926586
FDG29_BABATUNJI049,4423.405298760638
FDG31_BABATUNJI019,2697.2793839436913
FDG31_BABATUNJI027,5976.011817016201
FDG31_BABATUNJI035,4539.201516361032
FDG31_BABATUNJI049,4353.358554493497
FDG32_BABATUNJI013,7393.461788683405
FDG32_BABATUNJI046,7310.448706202494
FDG33_BABATUNJI013,7075.9158270029275
FDG34_BABATUNJI017,4945.226756199299
FDG34_BABATUNJI027,7516.62360638888
FDG34_BABATUNJI035,4965.993985039085
FDG34_BABATUNJI045,4999.104405312395
FDG38_BABATUNJI017,4781.044306604412
FDG38_BABATUNJI018,4064.580387312697
FDG38_BABATUNJI027,6848.392205063082
FDG38_BABATUNJI045,4678.678778098089
FDG38_BABATUNJI046,4721.244544615689
FDG38_BABATUNJI049,4852.645018242185
FDG40_BABATUNJI017,4822.084190850242
FDG40_BABATUNJI027,5913.922623306383
FDG40_BABATUNJI046,4118.54558251501
FDG41_BABATUNJI017,5036.042891237629
FDG41_BABATUNJI035,5162.314604176534
FDG44_BABATUNJI018,4681.853367260891
FDG44_BABATUNJI019,2694.9149611445637
FDG44_BABATUNJI027,6633.394505096888
FDG44_BABATUNJI035,4436.42957735636
FDG44_BABATUNJI046,4528.707992171675
FDG44_BABATUNJI049,4666.176447110157
FDG45_BABATUNJI010,4958.163808663054
FDG45_BABATUNJI013,7788.728986238291
FDG46_BABATUNJI027,7619.813435992985
FDG46_BABATUNJI045,5025.030460312359
FDG47_BABATUNJI010,4950.1014272501725
FDG47_BABATUNJI013,7559.02411489443
FDG47_BABATUNJI018,7428.055046920677
FDG47_BABATUNJI035,9310.1545636956
FDG47_BABATUNJI046,7768.585725441613
FDG50_BABATUNJI017,4610.101579758527
FDG50_BABATUNJI018,3921.2139662870045
FDG50_BABATUNJI045,4371.522804335462
FDG50_BABATUNJI046,3982.5430686098234
FDG52_BABATUNJI018,3939.4004297472857
FDG52_BABATUNJI027,5917.150500889983
FDG52_BABATUNJI035,4281.631541784414
FDG52_BABATUNJI049,4655.475743687347
FDG56_BABATUNJI017,4601.39424193845
FDG56_BABATUNJI018,4285.150402352779
FDG56_BABATUNJI027,6692.723749324796
FDG56_BABATUNJI035,4255.080574401389
FDG56_BABATUNJI045,4355.483691281646
FDG57_BABATUNJI017,4543.0346136478365
FDG57_BABATUNJI018,4077.466371427561
FDG57_BABATUNJI035,4402.281492115031
FDG57_BABATUNJI045,4090.286350698243
FDG57_BABATUNJI046,3925.7393739299687
FDG57_BABATUNJI049,4647.67969954102
FDG59_BABATUNJI017,4813.275641572266
FDG59_BABATUNJI018,4083.749914956157
FDG59_BABATUNJI027,6103.464386288146
FDG59_BABATUNJI035,4687.002308769901
FDG59_BABATUNJI045,4529.1051890977815
FDG59_BABATUNJI046,4052.5118550897496
FDG60_BABATUNJI013,6970.602506119407
FDG60_BABATUNJI046,7412.14924161408
FDG60_BABATUNJI049,7487.1705490191025
FDH02_BABATUNJI017,4886.0425698511435
FDH02_BABATUNJI018,3617.3222479032684
FDH02_BABATUNJI027,7475.162493173839
FDH02_BABATUNJI045,4351.524415659392
FDH04_BABATUNJI017,5070.0982141451805
FDH04_BABATUNJI018,3784.5911283552
FDH04_BABATUNJI019,2729.964296596475
FDH04_BABATUNJI046,4786.2528608258635
FDH05_BABATUNJI018,7535.275526199393
FDH05_BABATUNJI046,7625.497950841774
FDH05_BABATUNJI049,8528.608428213818
FDH08_BABATUNJI046,8094.826416663447
FDH09_BABATUNJI017,4360.78677945588
FDH09_BABATUNJI027,6058.634191177268
FDH09_BABATUNJI035,4299.273378956962
FDH09_BABATUNJI045,4227.9705954741175
FDH09_BABATUNJI049,4603.758655692474
FDH10_BABATUNJI010,3853.3001099170333
FDH10_BABATUNJI013,6899.356370168567
FDH12_BABATUNJI017,4858.76169201371
FDH12_BABATUNJI019,1218.0730573128203
FDH12_BABATUNJI045,4724.822588945049
FDH16_BABATUNJI017,4617.835884660103
FDH16_BABATUNJI027,6323.893565126484
FDH16_BABATUNJI046,4422.175326068518
FDH16_BABATUNJI049,4587.963665904817
FDH17_BABATUNJI017,4925.401678785643
FDH17_BABATUNJI019,2659.7515731497965
FDH17_BABATUNJI035,4992.2486657655445
FDH17_BABATUNJI045,4766.481035135595
FDH19_BABATUNJI013,6316.239428361826
FDH20_BABATUNJI017,5138.997927353116
FDH20_BABATUNJI018,3343.9592564154327
FDH20_BABATUNJI035,4700.3785312134405
FDH20_BABATUNJI045,4545.3189424299735
FDH26_BABATUNJI027,9474.167574785131
FDH28_BABATUNJI017,4772.741518319552
FDH28_BABATUNJI018,3905.907768390734
FDH28_BABATUNJI019,2744.8300363929884
FDH28_BABATUNJI027,6971.405874531865
FDH28_BABATUNJI035,4461.63098593356
FDH28_BABATUNJI045,4521.073575005927
FDH28_BABATUNJI046,4394.924069482947
FDH28_BABATUNJI049,4390.926400069655
FDH31_BABATUNJI019,2562.9111613885757
FDH31_BABATUNJI027,6974.470150116389
FDH31_BABATUNJI035,4814.2130965355
FDH32_BABATUNJI018,4107.433960190629
FDH32_BABATUNJI027,6456.860695549626
FDH32_BABATUNJI035,4488.845730463862
FDH32_BABATUNJI045,4204.335531608866
FDH33_BABATUNJI017,4576.200778900087
FDH33_BABATUNJI018,3922.4000536487733
FDH33_BABATUNJI019,3116.3589187497832
FDH33_BABATUNJI027,6480.382553840811
FDH33_BABATUNJI035,4558.113578751765
FDH33_BABATUNJI045,4327.526286320968
FDH33_BABATUNJI046,4292.074003471819
FDH33_BABATUNJI049,4578.680571580399
FDH38_BABATUNJI035,5125.27367423859
FDH40_BABATUNJI017,4967.670424043399
FDH40_BABATUNJI018,4140.984182325618
FDH40_BABATUNJI027,6557.479048474476
FDH40_BABATUNJI046,4770.385271088297
FDH41_BABATUNJI013,7641.165226965164
FDH41_BABATUNJI046,8851.57882763047
FDH45_BABATUNJI018,4173.903670227093
FDH45_BABATUNJI019,2739.2857629412592
FDH45_BABATUNJI035,4304.815125750889
FDH45_BABATUNJI045,4469.121258397392
FDH45_BABATUNJI046,4301.523816097862
FDH45_BABATUNJI049,4316.06660487605
FDH47_BABATUNJI035,4717.92050991492
FDH47_BABATUNJI045,4636.715297947214
FDH48_BABATUNJI017,4429.8518491013765
FDH48_BABATUNJI018,4035.143201205686
FDH48_BABATUNJI019,2371.8484824674074
FDH48_BABATUNJI045,4203.3377482418255
FDH48_BABATUNJI049,4328.816389613227
FDH50_BABATUNJI013,6815.0458931203275
FDH52_BABATUNJI017,4739.205021690872
FDH52_BABATUNJI019,2765.45663792429
FDH52_BABATUNJI027,6337.439953736298
FDH53_BABATUNJI017,5244.77402910099
FDH53_BABATUNJI018,3600.424031275095
FDH53_BABATUNJI035,4838.252838973018
FDH53_BABATUNJI046,4163.288824616668
FDH56_BABATUNJI035,4906.089329190519
FDH56_BABATUNJI045,5258.61304305967
FDH57_BABATUNJI027,7902.000478719856
FDH58_BABATUNJI045,5211.892866935554
FDH60_BABATUNJI046,7009.275626497064
FDI02_BABATUNJI017,5345.602658171577
FDI02_BABATUNJI035,5045.007149304782
FDI04_BABATUNJI013,7109.53849142443
FDI04_BABATUNJI046,7560.041584178875
FDI05_BABATUNJI017,4467.781597125153
FDI05_BABATUNJI046,4126.351295376191
FDI05_BABATUNJI049,3678.477885883544
FDI07_BABATUNJI046,7591.949796852243
FDI08_BABATUNJI018,8052.5053190480885
FDI08_BABATUNJI046,7982.244167599367
FDI08_BABATUNJI049,9287.542231356729
FDI09_BABATUNJI018,7077.043970626121
FDI09_BABATUNJI046,7302.014631770167
FDI09_BABATUNJI049,8076.404650069599
FDI10_BABATUNJI013,7137.738849737425
FDI12_BABATUNJI017,4760.001553226809
FDI12_BABATUNJI045,4582.619076865709
FDI12_BABATUNJI046,4527.689067314012
FDI12_BABATUNJI049,4227.745799403232
FDI14_BABATUNJI027,8042.527579382719
FDI15_BABATUNJI013,7615.635856278603
FDI15_BABATUNJI035,9290.261382534532
FDI15_BABATUNJI046,7809.273710961961
FDI15_BABATUNJI049,8790.9359071655
FDI16_BABATUNJI018,4026.0763839459196
FDI16_BABATUNJI027,6377.983982425352
FDI16_BABATUNJI035,4530.827691459253
FDI16_BABATUNJI046,4569.481792592703
FDI19_BABATUNJI010,4936.64234746358
FDI19_BABATUNJI013,7314.855836655423
FDI19_BABATUNJI046,7732.640476924097
FDI20_BABATUNJI010,5029.624324096534
FDI20_BABATUNJI013,7361.08169076084
FDI20_BABATUNJI046,7631.087151803133
FDI21_BABATUNJI018,4534.666657923973
FDI21_BABATUNJI027,6626.901330023509
FDI21_BABATUNJI035,4790.83324974698
FDI21_BABATUNJI045,4619.1344360217845
FDI21_BABATUNJI046,4487.419250292001
FDI22_BABATUNJI010,4497.420032718897
FDI22_BABATUNJI013,7375.771857883712
FDI22_BABATUNJI046,7731.406147115664
FDI24_BABATUNJI013,7002.754770332301
FDI27_BABATUNJI017,4916.591475389634
FDI27_BABATUNJI027,6481.323908052042
FDI27_BABATUNJI045,4424.328366401445
FDI27_BABATUNJI049,4488.567773255603
FDI28_BABATUNJI018,4019.871967646479
FDI28_BABATUNJI027,6397.142716404537
FDI28_BABATUNJI045,4629.900101757723
FDI28_BABATUNJI046,3990.8667821992926
FDI28_BABATUNJI049,4262.03814943927
FDI32_BABATUNJI027,6854.935122058858
FDI32_BABATUNJI035,5085.142819839175
FDI32_BABATUNJI045,5424.396001988214
FDI33_BABATUNJI017,4921.3343944658245
FDI33_BABATUNJI027,6543.615600100398
FDI33_BABATUNJI045,4646.3356612425305
FDI34_BABATUNJI018,7146.503944783594
FDI34_BABATUNJI046,7661.623366794698
FDI34_BABATUNJI049,8438.254977034632
FDI36_BABATUNJI046,7933.789413853684
FDI38_BABATUNJI010,4350.079902152451
FDI38_BABATUNJI046,7889.9980113787315
FDI40_BABATUNJI017,4778.106757820968
FDI40_BABATUNJI018,4084.846944054677
FDI40_BABATUNJI035,4461.860273694233
FDI40_BABATUNJI045,4384.114748236481
FDI44_BABATUNJI017,4696.825699792974
FDI44_BABATUNJI027,6335.407031956537
FDI44_BABATUNJI049,4230.24752837481
FDI45_BABATUNJI013,6388.927616807678
FDI46_BABATUNJI018,7692.7023476087925
FDI46_BABATUNJI046,8072.732514415017
FDI46_BABATUNJI049,8483.408158796301
FDI48_BABATUNJI017,4814.4968876209205
FDI48_BABATUNJI035,4612.150507628335
FDI48_BABATUNJI049,4666.075301195475
FDI50_BABATUNJI013,7826.1420756408115
FDI50_BABATUNJI018,7716.6091289109045
FDI50_BABATUNJI049,8592.217331523725
FDI52_BABATUNJI035,4475.289589062748
FDI52_BABATUNJI045,4710.215265174642
FDI56_BABATUNJI017,4660.618577122161
FDI56_BABATUNJI018,4704.0571897860045
FDI56_BABATUNJI027,6445.140390157555
FDI56_BABATUNJI046,4509.415061231346
FDI57_BABATUNJI013,7055.550706682815
FDI57_BABATUNJI046,7398.987425483596
FDI58_BABATUNJI017,4696.789745585798
FDI58_BABATUNJI045,4440.033411422199
FDI60_BABATUNJI018,4044.8058925134046
FDI60_BABATUNJI045,4279.342182682435
FDI60_BABATUNJI046,4806.74774023862
FDI60_BABATUNJI049,4492.09449090319
FDJ03_BABATUNJI018,4122.117429878052
FDJ03_BABATUNJI045,4490.232501047154
FDJ04_BABATUNJI035,4736.224462378412
FDJ04_BABATUNJI045,4793.136616130698
FDJ07_BABATUNJI027,7620.324945626015
FDJ09_BABATUNJI017,4590.961335708189
FDJ09_BABATUNJI018,4204.8406480536805
FDJ09_BABATUNJI035,4662.6850018708
FDJ09_BABATUNJI045,4309.523016239283
FDJ09_BABATUNJI046,4234.452861409945
FDJ09_BABATUNJI049,4662.066231748669
FDJ10_BABATUNJI027,8921.279792272628
FDJ12_BABATUNJI013,7753.054570375602
FDJ14_BABATUNJI017,4904.477796622297
FDJ14_BABATUNJI019,2970.1837126606774
FDJ14_BABATUNJI046,4462.386467592822
FDJ16_BABATUNJI017,4997.021950132165
FDJ16_BABATUNJI018,4246.15081771531
FDJ16_BABATUNJI035,4861.0805103649
FDJ16_BABATUNJI046,4050.457109484018
FDJ16_BABATUNJI049,4116.776417834106
FDJ20_BABATUNJI045,5324.246230675606
FDJ22_BABATUNJI013,6729.244691735668
FDJ26_BABATUNJI018,7499.687211862575
FDJ26_BABATUNJI046,7798.05431819212
FDJ27_BABATUNJI017,5351.584946904476
FDJ27_BABATUNJI018,4073.7196798893133
FDJ27_BABATUNJI045,4396.633827867283
FDJ28_BABATUNJI010,3849.01528316124
FDJ32_BABATUNJI027,6297.289074341685
FDJ32_BABATUNJI045,4369.770511514684
FDJ32_BABATUNJI046,4763.881753281651
FDJ33_BABATUNJI027,7681.8193544009155
FDJ33_BABATUNJI035,5350.892635516624
FDJ34_BABATUNJI027,8360.750671039024
FDJ36_BABATUNJI027,7653.285025760703
FDJ36_BABATUNJI035,5066.52226577714
FDJ36_BABATUNJI045,4628.4787499376935
FDJ38_BABATUNJI013,7543.683620143676
FDJ40_BABATUNJI027,7675.144576594736
FDJ40_BABATUNJI035,5347.807210853812
FDJ41_BABATUNJI010,4980.64602549399
FDJ41_BABATUNJI013,7269.582012254395
FDJ41_BABATUNJI018,8147.756866346539
FDJ41_BABATUNJI035,9264.232739220799
FDJ41_BABATUNJI046,8405.960202767194
FDJ44_BABATUNJI013,6391.69055433179
FDJ45_BABATUNJI018,4094.346527071676
FDJ45_BABATUNJI019,2791.1475194171367
FDJ45_BABATUNJI027,6032.008421133124
FDJ45_BABATUNJI035,4479.298283721061
FDJ45_BABATUNJI045,4329.339400701621
FDJ45_BABATUNJI049,4636.8139185009495
FDJ48_BABATUNJI010,4902.169719896993
FDJ48_BABATUNJI013,7482.834144703491
FDJ48_BABATUNJI046,7570.2541889580325
FDJ50_BABATUNJI035,4256.000256211055
FDJ50_BABATUNJI045,4212.539340276566
FDJ50_BABATUNJI049,4225.111964495885
FDJ53_BABATUNJI027,7014.6291401500275
FDJ53_BABATUNJI035,5077.618765536272
FDJ55_BABATUNJI010,4818.089438563124
FDJ55_BABATUNJI013,7620.911999835644
FDJ55_BABATUNJI018,7391.195755660996
FDJ55_BABATUNJI046,8140.915051690323
FDJ56_BABATUNJI017,5108.150964710146
FDJ56_BABATUNJI019,2155.7606475596785
FDJ56_BABATUNJI027,6262.454830992985
FDJ56_BABATUNJI045,4935.828580435502
FDJ57_BABATUNJI010,3976.3938323213433
FDJ58_BABATUNJI013,7016.6714116975445
FDK02_BABATUNJI035,5148.268094400244
FDK03_BABATUNJI010,4892.3671952290715
FDK03_BABATUNJI018,8382.370372012663
